# fromZone, toZone, priority, desired dep time, group_size
26108,117,1.000000,2005-05-10T06:50,1
26108,117,1.000000,2005-05-10T07:00,2
26108,117,1.000000,2005-05-10T07:10,1
26108,117,1.000000,2005-05-10T07:20,1
26108,117,1.000000,2005-05-10T07:30,1
26108,117,1.000000,2005-05-10T07:40,3
26108,117,1.000000,2005-05-10T07:50,3
26108,117,1.000000,2005-05-10T08:00,2
26108,119,1.000000,2005-05-10T07:20,1
26108,121,1.000000,2005-05-10T06:10,2
26108,121,1.000000,2005-05-10T06:20,4
26108,121,1.000000,2005-05-10T06:30,3
26108,121,1.000000,2005-05-10T06:40,6
26108,121,1.000000,2005-05-10T06:50,3
26108,121,1.000000,2005-05-10T07:00,6
26108,121,1.000000,2005-05-10T07:10,7
26108,121,1.000000,2005-05-10T07:20,7
26108,121,1.000000,2005-05-10T07:30,6
26108,121,1.000000,2005-05-10T07:40,13
26108,121,1.000000,2005-05-10T07:50,4
26108,121,1.000000,2005-05-10T08:00,6
26108,131,1.000000,2005-05-10T06:20,2
26108,131,1.000000,2005-05-10T06:40,2
26108,131,1.000000,2005-05-10T06:50,1
26108,131,1.000000,2005-05-10T07:00,1
26108,131,1.000000,2005-05-10T07:10,2
26108,131,1.000000,2005-05-10T07:20,2
26108,131,1.000000,2005-05-10T07:30,2
26108,131,1.000000,2005-05-10T07:40,1
26108,131,1.000000,2005-05-10T07:50,2
26108,131,1.000000,2005-05-10T08:00,1
26108,133,1.000000,2005-05-10T06:10,2
26108,133,1.000000,2005-05-10T06:30,1
26108,133,1.000000,2005-05-10T06:40,1
26108,133,1.000000,2005-05-10T07:00,2
26108,133,1.000000,2005-05-10T07:10,4
26108,133,1.000000,2005-05-10T07:20,1
26108,133,1.000000,2005-05-10T07:30,2
26108,133,1.000000,2005-05-10T07:40,3
26108,133,1.000000,2005-05-10T07:50,1
26108,133,1.000000,2005-05-10T08:00,1
26108,135,1.000000,2005-05-10T06:10,2
26108,135,1.000000,2005-05-10T06:20,3
26108,135,1.000000,2005-05-10T06:30,1
26108,135,1.000000,2005-05-10T06:40,1
26108,135,1.000000,2005-05-10T06:50,3
26108,135,1.000000,2005-05-10T07:00,1
26108,135,1.000000,2005-05-10T07:10,1
26108,135,1.000000,2005-05-10T07:20,2
26108,135,1.000000,2005-05-10T07:40,1
26108,135,1.000000,2005-05-10T07:50,4
26108,135,1.000000,2005-05-10T08:00,4
26108,136,1.000000,2005-05-10T07:00,1
26108,136,1.000000,2005-05-10T07:10,2
26108,136,1.000000,2005-05-10T07:20,2
26108,136,1.000000,2005-05-10T07:40,1
26108,136,1.000000,2005-05-10T08:00,2
26108,137,1.000000,2005-05-10T06:10,1
26108,137,1.000000,2005-05-10T07:00,1
26108,137,1.000000,2005-05-10T07:10,1
26108,137,1.000000,2005-05-10T07:40,2
26108,137,1.000000,2005-05-10T07:50,2
26108,137,1.000000,2005-05-10T08:00,2
26108,139,1.000000,2005-05-10T06:30,1
26108,139,1.000000,2005-05-10T07:10,3
26108,139,1.000000,2005-05-10T07:30,1
26108,139,1.000000,2005-05-10T07:40,1
26108,139,1.000000,2005-05-10T07:50,2
26108,139,1.000000,2005-05-10T08:00,3
26108,141,1.000000,2005-05-10T06:10,1
26108,141,1.000000,2005-05-10T06:20,2
26108,141,1.000000,2005-05-10T06:30,3
26108,141,1.000000,2005-05-10T06:40,1
26108,141,1.000000,2005-05-10T06:50,2
26108,141,1.000000,2005-05-10T07:00,1
26108,141,1.000000,2005-05-10T07:10,5
26108,141,1.000000,2005-05-10T07:20,2
26108,141,1.000000,2005-05-10T07:30,1
26108,141,1.000000,2005-05-10T07:40,1
26108,141,1.000000,2005-05-10T07:50,2
26108,141,1.000000,2005-05-10T08:00,3
26108,151,1.000000,2005-05-10T06:10,2
26108,151,1.000000,2005-05-10T06:20,3
26108,151,1.000000,2005-05-10T06:40,1
26108,151,1.000000,2005-05-10T06:50,1
26108,151,1.000000,2005-05-10T07:10,2
26108,151,1.000000,2005-05-10T07:20,4
26108,151,1.000000,2005-05-10T07:30,2
26108,151,1.000000,2005-05-10T07:40,1
26108,151,1.000000,2005-05-10T07:50,1
26108,151,1.000000,2005-05-10T08:00,3
26108,152,1.000000,2005-05-10T06:20,1
26108,152,1.000000,2005-05-10T06:30,3
26108,152,1.000000,2005-05-10T06:40,2
26108,152,1.000000,2005-05-10T06:50,1
26108,152,1.000000,2005-05-10T07:00,1
26108,152,1.000000,2005-05-10T07:10,4
26108,152,1.000000,2005-05-10T07:20,1
26108,152,1.000000,2005-05-10T07:30,5
26108,152,1.000000,2005-05-10T07:40,1
26108,152,1.000000,2005-05-10T07:50,2
26108,152,1.000000,2005-05-10T08:00,5
26108,153,1.000000,2005-05-10T06:10,1
26108,153,1.000000,2005-05-10T06:20,1
26108,153,1.000000,2005-05-10T06:40,1
26108,153,1.000000,2005-05-10T06:50,1
26108,153,1.000000,2005-05-10T07:10,1
26108,153,1.000000,2005-05-10T07:30,1
26108,153,1.000000,2005-05-10T07:40,1
26108,154,1.000000,2005-05-10T06:10,5
26108,154,1.000000,2005-05-10T06:20,7
26108,154,1.000000,2005-05-10T06:30,2
26108,154,1.000000,2005-05-10T06:40,3
26108,154,1.000000,2005-05-10T06:50,1
26108,154,1.000000,2005-05-10T07:00,6
26108,154,1.000000,2005-05-10T07:10,6
26108,154,1.000000,2005-05-10T07:20,10
26108,154,1.000000,2005-05-10T07:30,6
26108,154,1.000000,2005-05-10T07:40,6
26108,154,1.000000,2005-05-10T07:50,6
26108,154,1.000000,2005-05-10T08:00,4
26108,156,1.000000,2005-05-10T06:10,4
26108,156,1.000000,2005-05-10T06:20,3
26108,156,1.000000,2005-05-10T06:30,4
26108,156,1.000000,2005-05-10T06:40,2
26108,156,1.000000,2005-05-10T06:50,2
26108,156,1.000000,2005-05-10T07:00,2
26108,156,1.000000,2005-05-10T07:10,5
26108,156,1.000000,2005-05-10T07:20,6
26108,156,1.000000,2005-05-10T07:30,4
26108,156,1.000000,2005-05-10T07:40,4
26108,156,1.000000,2005-05-10T07:50,6
26108,156,1.000000,2005-05-10T08:00,6
26108,157,1.000000,2005-05-10T06:20,1
26108,160,1.000000,2005-05-10T06:10,1
26108,160,1.000000,2005-05-10T06:20,4
26108,160,1.000000,2005-05-10T06:30,6
26108,160,1.000000,2005-05-10T06:40,4
26108,160,1.000000,2005-05-10T06:50,5
26108,160,1.000000,2005-05-10T07:00,4
26108,160,1.000000,2005-05-10T07:10,6
26108,160,1.000000,2005-05-10T07:30,6
26108,160,1.000000,2005-05-10T07:40,5
26108,160,1.000000,2005-05-10T07:50,7
26108,160,1.000000,2005-05-10T08:00,11
26108,161,1.000000,2005-05-10T06:10,12
26108,161,1.000000,2005-05-10T06:20,10
26108,161,1.000000,2005-05-10T06:30,9
26108,161,1.000000,2005-05-10T06:40,8
26108,161,1.000000,2005-05-10T06:50,7
26108,161,1.000000,2005-05-10T07:00,6
26108,161,1.000000,2005-05-10T07:10,16
26108,161,1.000000,2005-05-10T07:20,17
26108,161,1.000000,2005-05-10T07:30,14
26108,161,1.000000,2005-05-10T07:40,13
26108,161,1.000000,2005-05-10T07:50,13
26108,161,1.000000,2005-05-10T08:00,21
26108,171,1.000000,2005-05-10T06:40,2
26108,171,1.000000,2005-05-10T06:50,1
26108,171,1.000000,2005-05-10T07:30,1
26108,172,1.000000,2005-05-10T06:40,2
26108,172,1.000000,2005-05-10T07:10,2
26108,172,1.000000,2005-05-10T07:20,1
26108,172,1.000000,2005-05-10T07:30,2
26108,172,1.000000,2005-05-10T07:40,2
26108,172,1.000000,2005-05-10T08:00,1
26108,173,1.000000,2005-05-10T06:50,1
26108,173,1.000000,2005-05-10T07:40,1
26108,174,1.000000,2005-05-10T06:10,3
26108,174,1.000000,2005-05-10T06:20,2
26108,174,1.000000,2005-05-10T06:30,2
26108,174,1.000000,2005-05-10T06:40,1
26108,174,1.000000,2005-05-10T06:50,2
26108,174,1.000000,2005-05-10T07:00,4
26108,174,1.000000,2005-05-10T07:10,4
26108,174,1.000000,2005-05-10T07:20,1
26108,174,1.000000,2005-05-10T07:30,1
26108,174,1.000000,2005-05-10T07:40,3
26108,174,1.000000,2005-05-10T07:50,7
26108,174,1.000000,2005-05-10T08:00,3
26108,175,1.000000,2005-05-10T06:30,1
26108,176,1.000000,2005-05-10T06:10,1
26108,176,1.000000,2005-05-10T07:10,1
26108,176,1.000000,2005-05-10T07:40,1
26108,176,1.000000,2005-05-10T07:50,1
26108,177,1.000000,2005-05-10T06:10,3
26108,177,1.000000,2005-05-10T06:20,1
26108,177,1.000000,2005-05-10T06:30,1
26108,177,1.000000,2005-05-10T06:40,1
26108,177,1.000000,2005-05-10T07:10,3
26108,177,1.000000,2005-05-10T07:20,2
26108,177,1.000000,2005-05-10T07:40,1
26108,177,1.000000,2005-05-10T07:50,3
26108,177,1.000000,2005-05-10T08:00,2
26108,178,1.000000,2005-05-10T06:10,1
26108,178,1.000000,2005-05-10T07:30,1
26108,180,1.000000,2005-05-10T07:50,1
26108,181,1.000000,2005-05-10T06:50,1
26108,191,1.000000,2005-05-10T06:10,7
26108,191,1.000000,2005-05-10T06:20,7
26108,191,1.000000,2005-05-10T06:30,7
26108,191,1.000000,2005-05-10T06:40,7
26108,191,1.000000,2005-05-10T06:50,7
26108,191,1.000000,2005-05-10T07:00,7
26108,191,1.000000,2005-05-10T07:10,21
26108,191,1.000000,2005-05-10T07:20,14
26108,191,1.000000,2005-05-10T07:30,17
26108,191,1.000000,2005-05-10T07:40,16
26108,191,1.000000,2005-05-10T07:50,13
26108,191,1.000000,2005-05-10T08:00,16
26108,192,1.000000,2005-05-10T06:10,3
26108,192,1.000000,2005-05-10T06:20,3
26108,192,1.000000,2005-05-10T06:40,2
26108,192,1.000000,2005-05-10T06:50,1
26108,192,1.000000,2005-05-10T07:10,3
26108,192,1.000000,2005-05-10T07:20,3
26108,192,1.000000,2005-05-10T07:30,1
26108,192,1.000000,2005-05-10T07:40,1
26108,192,1.000000,2005-05-10T07:50,5
26108,192,1.000000,2005-05-10T08:00,2
26108,193,1.000000,2005-05-10T06:10,2
26108,193,1.000000,2005-05-10T06:40,3
26108,193,1.000000,2005-05-10T06:50,1
26108,193,1.000000,2005-05-10T07:10,3
26108,193,1.000000,2005-05-10T07:20,4
26108,193,1.000000,2005-05-10T07:30,3
26108,193,1.000000,2005-05-10T07:40,1
26108,193,1.000000,2005-05-10T07:50,3
26108,193,1.000000,2005-05-10T08:00,2
26108,194,1.000000,2005-05-10T06:20,2
26108,194,1.000000,2005-05-10T06:30,1
26108,194,1.000000,2005-05-10T06:50,1
26108,194,1.000000,2005-05-10T07:20,5
26108,194,1.000000,2005-05-10T07:40,2
26108,194,1.000000,2005-05-10T08:00,1
26108,195,1.000000,2005-05-10T06:10,3
26108,195,1.000000,2005-05-10T06:20,4
26108,195,1.000000,2005-05-10T06:30,8
26108,195,1.000000,2005-05-10T06:40,1
26108,195,1.000000,2005-05-10T06:50,6
26108,195,1.000000,2005-05-10T07:00,2
26108,195,1.000000,2005-05-10T07:10,6
26108,195,1.000000,2005-05-10T07:20,5
26108,195,1.000000,2005-05-10T07:30,6
26108,195,1.000000,2005-05-10T07:40,5
26108,195,1.000000,2005-05-10T07:50,5
26108,195,1.000000,2005-05-10T08:00,7
26108,196,1.000000,2005-05-10T07:20,1
26108,197,1.000000,2005-05-10T06:10,3
26108,197,1.000000,2005-05-10T06:20,3
26108,197,1.000000,2005-05-10T06:30,1
26108,197,1.000000,2005-05-10T06:50,1
26108,197,1.000000,2005-05-10T07:00,1
26108,197,1.000000,2005-05-10T07:10,2
26108,197,1.000000,2005-05-10T07:20,4
26108,197,1.000000,2005-05-10T07:30,3
26108,197,1.000000,2005-05-10T07:40,3
26108,197,1.000000,2005-05-10T07:50,1
26108,197,1.000000,2005-05-10T08:00,5
26108,198,1.000000,2005-05-10T06:10,5
26108,198,1.000000,2005-05-10T06:20,3
26108,198,1.000000,2005-05-10T06:30,7
26108,198,1.000000,2005-05-10T06:40,5
26108,198,1.000000,2005-05-10T06:50,2
26108,198,1.000000,2005-05-10T07:00,6
26108,198,1.000000,2005-05-10T07:10,17
26108,198,1.000000,2005-05-10T07:20,8
26108,198,1.000000,2005-05-10T07:30,10
26108,198,1.000000,2005-05-10T07:40,9
26108,198,1.000000,2005-05-10T07:50,14
26108,198,1.000000,2005-05-10T08:00,9
26108,199,1.000000,2005-05-10T06:10,2
26108,199,1.000000,2005-05-10T06:20,1
26108,199,1.000000,2005-05-10T06:30,1
26108,199,1.000000,2005-05-10T07:10,2
26108,199,1.000000,2005-05-10T07:30,3
26108,199,1.000000,2005-05-10T07:40,8
26108,199,1.000000,2005-05-10T07:50,4
26108,200,1.000000,2005-05-10T06:10,3
26108,200,1.000000,2005-05-10T06:20,2
26108,200,1.000000,2005-05-10T06:30,3
26108,200,1.000000,2005-05-10T06:40,2
26108,200,1.000000,2005-05-10T06:50,2
26108,200,1.000000,2005-05-10T07:00,1
26108,200,1.000000,2005-05-10T07:10,3
26108,200,1.000000,2005-05-10T07:20,8
26108,200,1.000000,2005-05-10T07:30,3
26108,200,1.000000,2005-05-10T07:40,4
26108,200,1.000000,2005-05-10T07:50,2
26108,200,1.000000,2005-05-10T08:00,2
26108,213,1.000000,2005-05-10T08:00,1
26108,217,1.000000,2005-05-10T06:10,1
26108,217,1.000000,2005-05-10T06:20,1
26108,217,1.000000,2005-05-10T06:40,1
26108,217,1.000000,2005-05-10T07:00,1
26108,217,1.000000,2005-05-10T07:30,3
26108,218,1.000000,2005-05-10T06:20,1
26108,218,1.000000,2005-05-10T07:00,1
26108,218,1.000000,2005-05-10T07:20,1
26108,219,1.000000,2005-05-10T07:20,1
26108,219,1.000000,2005-05-10T07:30,1
26108,221,1.000000,2005-05-10T06:10,1
26108,221,1.000000,2005-05-10T06:30,1
26108,221,1.000000,2005-05-10T06:40,1
26108,221,1.000000,2005-05-10T07:10,1
26108,223,1.000000,2005-05-10T06:20,1
26108,223,1.000000,2005-05-10T06:30,2
26108,223,1.000000,2005-05-10T07:10,1
26108,225,1.000000,2005-05-10T06:50,2
26108,225,1.000000,2005-05-10T07:20,1
26108,225,1.000000,2005-05-10T07:50,1
26108,226,1.000000,2005-05-10T07:30,1
26108,226,1.000000,2005-05-10T07:40,1
26108,227,1.000000,2005-05-10T06:20,1
26108,227,1.000000,2005-05-10T06:30,1
26108,227,1.000000,2005-05-10T07:00,1
26108,227,1.000000,2005-05-10T07:10,1
26108,227,1.000000,2005-05-10T07:20,1
26108,227,1.000000,2005-05-10T07:30,1
26108,227,1.000000,2005-05-10T07:40,1
26108,227,1.000000,2005-05-10T08:00,1
26108,228,1.000000,2005-05-10T08:00,1
26108,229,1.000000,2005-05-10T06:10,1
26108,229,1.000000,2005-05-10T06:20,1
26108,229,1.000000,2005-05-10T06:30,1
26108,229,1.000000,2005-05-10T06:40,1
26108,229,1.000000,2005-05-10T06:50,1
26108,229,1.000000,2005-05-10T07:10,1
26108,229,1.000000,2005-05-10T07:40,1
26108,229,1.000000,2005-05-10T07:50,1
26108,231,1.000000,2005-05-10T06:40,1
26108,231,1.000000,2005-05-10T06:50,1
26108,242,1.000000,2005-05-10T06:10,1
26108,242,1.000000,2005-05-10T06:30,2
26108,242,1.000000,2005-05-10T06:50,1
26108,242,1.000000,2005-05-10T07:00,1
26108,242,1.000000,2005-05-10T07:10,1
26108,242,1.000000,2005-05-10T08:00,2
26108,243,1.000000,2005-05-10T06:10,4
26108,243,1.000000,2005-05-10T06:20,1
26108,243,1.000000,2005-05-10T06:30,2
26108,243,1.000000,2005-05-10T06:40,6
26108,243,1.000000,2005-05-10T06:50,3
26108,243,1.000000,2005-05-10T07:10,7
26108,243,1.000000,2005-05-10T07:20,2
26108,243,1.000000,2005-05-10T07:30,7
26108,243,1.000000,2005-05-10T07:40,4
26108,243,1.000000,2005-05-10T07:50,4
26108,243,1.000000,2005-05-10T08:00,5
26108,244,1.000000,2005-05-10T06:30,1
26108,244,1.000000,2005-05-10T07:20,1
26108,244,1.000000,2005-05-10T08:00,1
26108,245,1.000000,2005-05-10T06:10,1
26108,245,1.000000,2005-05-10T06:20,1
26108,245,1.000000,2005-05-10T06:40,1
26108,245,1.000000,2005-05-10T07:20,1
26108,245,1.000000,2005-05-10T07:30,1
26108,245,1.000000,2005-05-10T07:40,1
26108,245,1.000000,2005-05-10T07:50,1
26108,245,1.000000,2005-05-10T08:00,1
26108,247,1.000000,2005-05-10T06:10,3
26108,247,1.000000,2005-05-10T06:20,3
26108,247,1.000000,2005-05-10T06:30,5
26108,247,1.000000,2005-05-10T06:40,2
26108,247,1.000000,2005-05-10T06:50,7
26108,247,1.000000,2005-05-10T07:00,7
26108,247,1.000000,2005-05-10T07:10,10
26108,247,1.000000,2005-05-10T07:20,4
26108,247,1.000000,2005-05-10T07:30,5
26108,247,1.000000,2005-05-10T07:40,7
26108,247,1.000000,2005-05-10T07:50,16
26108,247,1.000000,2005-05-10T08:00,9
26108,248,1.000000,2005-05-10T07:10,1
26108,248,1.000000,2005-05-10T07:20,1
26108,248,1.000000,2005-05-10T07:40,1
26108,249,1.000000,2005-05-10T06:50,1
26108,249,1.000000,2005-05-10T07:00,1
26108,249,1.000000,2005-05-10T07:40,1
26108,249,1.000000,2005-05-10T08:00,1
26108,250,1.000000,2005-05-10T06:30,1
26108,250,1.000000,2005-05-10T06:50,1
26108,250,1.000000,2005-05-10T07:10,4
26108,250,1.000000,2005-05-10T07:20,3
26108,250,1.000000,2005-05-10T07:30,2
26108,250,1.000000,2005-05-10T07:40,3
26108,250,1.000000,2005-05-10T08:00,2
26108,251,1.000000,2005-05-10T07:30,1
26108,251,1.000000,2005-05-10T07:40,1
26108,251,1.000000,2005-05-10T08:00,1
26108,4021,1.000000,2005-05-10T06:20,1
26108,4021,1.000000,2005-05-10T06:30,3
26108,4021,1.000000,2005-05-10T06:40,1
26108,4021,1.000000,2005-05-10T06:50,1
26108,4021,1.000000,2005-05-10T07:10,1
26108,4021,1.000000,2005-05-10T07:20,1
26108,4021,1.000000,2005-05-10T07:30,1
26108,4021,1.000000,2005-05-10T07:40,7
26108,4021,1.000000,2005-05-10T07:50,3
26108,4021,1.000000,2005-05-10T08:00,4
26108,4022,1.000000,2005-05-10T06:20,1
26108,4024,1.000000,2005-05-10T06:40,1
26108,4026,1.000000,2005-05-10T07:20,1
26108,4026,1.000000,2005-05-10T07:40,1
26108,4027,1.000000,2005-05-10T06:30,1
26108,4028,1.000000,2005-05-10T06:50,1
26108,4030,1.000000,2005-05-10T06:10,1
26108,4030,1.000000,2005-05-10T06:30,1
26108,4030,1.000000,2005-05-10T08:00,1
26108,4033,1.000000,2005-05-10T06:30,2
26108,4033,1.000000,2005-05-10T07:30,1
26108,4034,1.000000,2005-05-10T06:10,1
26108,4034,1.000000,2005-05-10T06:40,1
26108,4034,1.000000,2005-05-10T07:00,1
26108,4034,1.000000,2005-05-10T07:40,1
26108,4034,1.000000,2005-05-10T07:50,1
26108,4035,1.000000,2005-05-10T06:40,1
26108,4036,1.000000,2005-05-10T06:10,1
26108,4037,1.000000,2005-05-10T06:50,1
26108,4038,1.000000,2005-05-10T07:10,1
26108,4038,1.000000,2005-05-10T07:20,2
26108,4040,1.000000,2005-05-10T06:20,1
26108,4040,1.000000,2005-05-10T06:30,1
26108,4040,1.000000,2005-05-10T06:40,1
26108,4040,1.000000,2005-05-10T07:10,1
26108,4040,1.000000,2005-05-10T07:20,3
26108,4040,1.000000,2005-05-10T07:30,2
26108,4040,1.000000,2005-05-10T07:50,1
26108,4042,1.000000,2005-05-10T06:40,1
26108,4042,1.000000,2005-05-10T07:30,2
26108,4042,1.000000,2005-05-10T07:40,1
26108,4044,1.000000,2005-05-10T06:50,1
26108,4044,1.000000,2005-05-10T07:10,1
26108,4044,1.000000,2005-05-10T07:30,2
26108,4044,1.000000,2005-05-10T08:00,1
26108,4045,1.000000,2005-05-10T06:30,1
26108,4045,1.000000,2005-05-10T06:40,1
26108,4045,1.000000,2005-05-10T07:10,2
26108,4045,1.000000,2005-05-10T07:30,3
26108,4045,1.000000,2005-05-10T07:40,3
26108,4045,1.000000,2005-05-10T07:50,4
26108,4045,1.000000,2005-05-10T08:00,1
26108,4061,1.000000,2005-05-10T07:10,1
26108,4061,1.000000,2005-05-10T07:20,1
26108,4062,1.000000,2005-05-10T06:10,2
26108,4062,1.000000,2005-05-10T07:10,2
26108,4062,1.000000,2005-05-10T07:40,3
26108,4062,1.000000,2005-05-10T08:00,1
26108,4067,1.000000,2005-05-10T06:10,1
26108,4067,1.000000,2005-05-10T06:20,1
26108,4072,1.000000,2005-05-10T06:20,1
26108,4072,1.000000,2005-05-10T06:50,1
26108,4074,1.000000,2005-05-10T06:40,1
26108,4074,1.000000,2005-05-10T07:20,1
26108,4075,1.000000,2005-05-10T07:20,1
26108,4075,1.000000,2005-05-10T07:30,1
26108,4081,1.000000,2005-05-10T06:40,1
26108,4081,1.000000,2005-05-10T07:30,1
26108,4083,1.000000,2005-05-10T06:20,1
26108,4083,1.000000,2005-05-10T07:50,1
26108,4107,1.000000,2005-05-10T08:00,1
26108,4308,1.000000,2005-05-10T07:20,1
26108,4319,1.000000,2005-05-10T07:00,1
26108,4571,1.000000,2005-05-10T06:10,1
26108,4571,1.000000,2005-05-10T06:30,1
26108,4571,1.000000,2005-05-10T07:20,1
26108,23001,1.000000,2005-05-10T06:10,4
26108,23001,1.000000,2005-05-10T06:20,7
26108,23001,1.000000,2005-05-10T06:40,5
26108,23001,1.000000,2005-05-10T06:50,5
26108,23001,1.000000,2005-05-10T07:00,1
26108,23001,1.000000,2005-05-10T07:10,4
26108,23001,1.000000,2005-05-10T07:20,9
26108,23001,1.000000,2005-05-10T07:30,9
26108,23001,1.000000,2005-05-10T07:40,9
26108,23001,1.000000,2005-05-10T07:50,9
26108,23001,1.000000,2005-05-10T08:00,8
26108,23002,1.000000,2005-05-10T06:10,4
26108,23002,1.000000,2005-05-10T06:20,3
26108,23002,1.000000,2005-05-10T06:30,2
26108,23002,1.000000,2005-05-10T06:40,2
26108,23002,1.000000,2005-05-10T06:50,1
26108,23002,1.000000,2005-05-10T07:00,2
26108,23002,1.000000,2005-05-10T07:10,1
26108,23002,1.000000,2005-05-10T07:20,4
26108,23002,1.000000,2005-05-10T07:30,3
26108,23002,1.000000,2005-05-10T07:40,3
26108,23002,1.000000,2005-05-10T07:50,5
26108,23002,1.000000,2005-05-10T08:00,3
26108,23003,1.000000,2005-05-10T06:10,1
26108,23003,1.000000,2005-05-10T06:30,4
26108,23003,1.000000,2005-05-10T07:10,4
26108,23003,1.000000,2005-05-10T07:20,1
26108,23003,1.000000,2005-05-10T07:30,2
26108,23003,1.000000,2005-05-10T07:40,3
26108,23003,1.000000,2005-05-10T07:50,4
26108,23003,1.000000,2005-05-10T08:00,8
26108,23004,1.000000,2005-05-10T06:30,1
26108,23004,1.000000,2005-05-10T06:40,2
26108,23004,1.000000,2005-05-10T06:50,2
26108,23004,1.000000,2005-05-10T07:00,1
26108,23004,1.000000,2005-05-10T07:10,1
26108,23004,1.000000,2005-05-10T07:20,8
26108,23004,1.000000,2005-05-10T07:30,1
26108,23004,1.000000,2005-05-10T07:40,2
26108,23004,1.000000,2005-05-10T07:50,4
26108,23004,1.000000,2005-05-10T08:00,2
26108,26101,1.000000,2005-05-10T06:10,17
26108,26101,1.000000,2005-05-10T06:20,15
26108,26101,1.000000,2005-05-10T06:30,12
26108,26101,1.000000,2005-05-10T06:40,15
26108,26101,1.000000,2005-05-10T06:50,23
26108,26101,1.000000,2005-05-10T07:00,18
26108,26101,1.000000,2005-05-10T07:10,35
26108,26101,1.000000,2005-05-10T07:20,32
26108,26101,1.000000,2005-05-10T07:30,35
26108,26101,1.000000,2005-05-10T07:40,28
26108,26101,1.000000,2005-05-10T07:50,24
26108,26101,1.000000,2005-05-10T08:00,24
26108,26102,1.000000,2005-05-10T06:10,5
26108,26102,1.000000,2005-05-10T06:20,6
26108,26102,1.000000,2005-05-10T06:30,7
26108,26102,1.000000,2005-05-10T06:40,10
26108,26102,1.000000,2005-05-10T06:50,3
26108,26102,1.000000,2005-05-10T07:00,7
26108,26102,1.000000,2005-05-10T07:10,10
26108,26102,1.000000,2005-05-10T07:20,6
26108,26102,1.000000,2005-05-10T07:30,7
26108,26102,1.000000,2005-05-10T07:40,9
26108,26102,1.000000,2005-05-10T07:50,1
26108,26102,1.000000,2005-05-10T08:00,13
26108,26103,1.000000,2005-05-10T06:10,10
26108,26103,1.000000,2005-05-10T06:20,9
26108,26103,1.000000,2005-05-10T06:30,6
26108,26103,1.000000,2005-05-10T06:40,11
26108,26103,1.000000,2005-05-10T06:50,7
26108,26103,1.000000,2005-05-10T07:00,2
26108,26103,1.000000,2005-05-10T07:10,8
26108,26103,1.000000,2005-05-10T07:20,12
26108,26103,1.000000,2005-05-10T07:30,9
26108,26103,1.000000,2005-05-10T07:40,10
26108,26103,1.000000,2005-05-10T07:50,12
26108,26103,1.000000,2005-05-10T08:00,10
26108,26104,1.000000,2005-05-10T06:10,7
26108,26104,1.000000,2005-05-10T06:20,7
26108,26104,1.000000,2005-05-10T06:30,8
26108,26104,1.000000,2005-05-10T06:40,4
26108,26104,1.000000,2005-05-10T06:50,4
26108,26104,1.000000,2005-05-10T07:00,9
26108,26104,1.000000,2005-05-10T07:10,12
26108,26104,1.000000,2005-05-10T07:20,14
26108,26104,1.000000,2005-05-10T07:30,7
26108,26104,1.000000,2005-05-10T07:40,12
26108,26104,1.000000,2005-05-10T07:50,11
26108,26104,1.000000,2005-05-10T08:00,13
26108,26105,1.000000,2005-05-10T06:10,5
26108,26105,1.000000,2005-05-10T06:20,7
26108,26105,1.000000,2005-05-10T06:30,6
26108,26105,1.000000,2005-05-10T06:40,3
26108,26105,1.000000,2005-05-10T06:50,7
26108,26105,1.000000,2005-05-10T07:00,4
26108,26105,1.000000,2005-05-10T07:10,16
26108,26105,1.000000,2005-05-10T07:20,8
26108,26105,1.000000,2005-05-10T07:30,12
26108,26105,1.000000,2005-05-10T07:40,9
26108,26105,1.000000,2005-05-10T07:50,9
26108,26105,1.000000,2005-05-10T08:00,7
26108,26106,1.000000,2005-05-10T06:10,3
26108,26106,1.000000,2005-05-10T06:20,3
26108,26106,1.000000,2005-05-10T06:30,2
26108,26106,1.000000,2005-05-10T06:40,1
26108,26106,1.000000,2005-05-10T06:50,6
26108,26106,1.000000,2005-05-10T07:00,4
26108,26106,1.000000,2005-05-10T07:10,6
26108,26106,1.000000,2005-05-10T07:20,10
26108,26106,1.000000,2005-05-10T07:30,5
26108,26106,1.000000,2005-05-10T07:40,8
26108,26106,1.000000,2005-05-10T07:50,3
26108,26106,1.000000,2005-05-10T08:00,6
26108,26107,1.000000,2005-05-10T06:10,14
26108,26107,1.000000,2005-05-10T06:20,12
26108,26107,1.000000,2005-05-10T06:30,8
26108,26107,1.000000,2005-05-10T06:40,12
26108,26107,1.000000,2005-05-10T06:50,6
26108,26107,1.000000,2005-05-10T07:00,7
26108,26107,1.000000,2005-05-10T07:10,15
26108,26107,1.000000,2005-05-10T07:20,14
26108,26107,1.000000,2005-05-10T07:30,6
26108,26107,1.000000,2005-05-10T07:40,12
26108,26107,1.000000,2005-05-10T07:50,16
26108,26107,1.000000,2005-05-10T08:00,16
26108,26109,1.000000,2005-05-10T06:10,15
26108,26109,1.000000,2005-05-10T06:20,8
26108,26109,1.000000,2005-05-10T06:30,8
26108,26109,1.000000,2005-05-10T06:40,9
26108,26109,1.000000,2005-05-10T06:50,9
26108,26109,1.000000,2005-05-10T07:00,14
26108,26109,1.000000,2005-05-10T07:10,24
26108,26109,1.000000,2005-05-10T07:20,21
